statsec;deelgemeente;gemeente;statsec_naam;gemeente_naam;provincie;statsec_naam_lang;deelgemeente_naam
57018F00-;57018F;57018;Popuelles-Centre;Celles; ;Popuelles-Centre (57018F00-);Popuelles
57018F09-;57018F;57018;Popuelles - Habitations Disp;Celles; ;Popuelles - Habitations Disp (57018F09-);Popuelles
57018ZZZZ;57018ONBE;57018;Celles - niet te lokaliseren;Celles; ;Celles - niet te lokaliseren (57018ZZZZ);Celles - niet te lokaliseren
57027A00-;57027A;57027;Estaimpuis-Centre;Estaimpuis; ;Estaimpuis-Centre (57027A00-);Estaimpuis
57027A01-;57027A;57027;Petit Paris;Estaimpuis; ;Petit Paris (57027A01-);Estaimpuis
57027A09-;57027A;57027;Estaimpuis - Habitations Disp;Estaimpuis; ;Estaimpuis - Habitations Disp (57027A09-);Estaimpuis
57027B000;57027B;57027;Evregnies-Centre;Estaimpuis; ;Evregnies-Centre (57027B000);+ëvregnies
57027B09-;57027B;57027;Evregnies - Habitations Disp;Estaimpuis; ;Evregnies - Habitations Disp (57027B09-);+ëvregnies
57027C00-;57027C;57027;Saint-Leger-Centre;Estaimpuis; ;Saint-Leger-Centre (57027C00-);Saint-L+®ger
57027C09-;57027C;57027;Canal De L'espierre - Habitations Dispersees - Sud;Estaimpuis; ;Canal De L'espierre - Habitations Dispersees - Sud (57027C09-);Saint-L+®ger
57027C199;57027C;57027;Canal De L'espierre - Pt Lanoi Habitations Dispersees-Nord;Estaimpuis; ;Canal De L'espierre - Pt Lanoi Habitations Dispersees-Nord (57027C199);Saint-L+®ger
57027D00-;57027D;57027;Estaimbourg-Centre;Estaimpuis; ;Estaimbourg-Centre (57027D00-);Estaimbourg
57027D012;57027D;57027;Les Heures Claires;Estaimpuis; ;Les Heures Claires (57027D012);Estaimbourg
57027D091;57027D;57027;Estaimbourg-Habitations Disp;Estaimpuis; ;Estaimbourg-Habitations Disp (57027D091);Estaimbourg
57027E00-;57027E;57027;Bailleul-Centre;Estaimpuis; ;Bailleul-Centre (57027E00-);Bailleul
57027E09-;57027E;57027;Bailleul - Habitations Disp;Estaimpuis; ;Bailleul - Habitations Disp (57027E09-);Bailleul
57027F001;57027F;57027;Nechin-Centre;Estaimpuis; ;Nechin-Centre (57027F001);N+®chin
57027F01-;57027F;57027;Gibraltar;Estaimpuis; ;Gibraltar (57027F01-);N+®chin
57027F022;57027F;57027;Nechin - Gare;Estaimpuis; ;Nechin - Gare (57027F022);N+®chin
57027F032;57027F;57027;Maroc - Festingne;Estaimpuis; ;Maroc - Festingne (57027F032);N+®chin
57027F083;57027F;57027;Nechin-Habitations Disp - Sud;Estaimpuis; ;Nechin-Habitations Disp - Sud (57027F083);N+®chin
57027F091;57027F;57027;Nechin-Habitations Disp - Nord;Estaimpuis; ;Nechin-Habitations Disp - Nord (57027F091);N+®chin
57027G000;57027G;57027;Leers-Nord-Centre;Estaimpuis; ;Leers-Nord-Centre (57027G000);Leers-Nord
57027G09-;57027G;57027;Leers-Nord - Habitations Disp;Estaimpuis; ;Leers-Nord - Habitations Disp (57027G09-);Leers-Nord
57027ZZZZ;57027ONBE;57027;Estaimpuis - niet te lokaliseren;Estaimpuis; ;Estaimpuis - niet te lokaliseren (57027ZZZZ);Estaimpuis - niet te lokaliseren
57062A000;57062A;57062;Pecq-Centre;Pecq; ;Pecq-Centre (57062A000);Pecq
57062A09-;57062A;57062;Pecq - Habitations Dispersees;Pecq; ;Pecq - Habitations Dispersees (57062A09-);Pecq
57062B000;57062B;57062;Warcoing-Centre;Pecq; ;Warcoing-Centre (57062B000);Warcoing
57062B090;57062B;57062;Warcoing - Habitations Disp;Pecq; ;Warcoing - Habitations Disp (57062B090);Warcoing
57062C000;57062C;57062;Herinnes-Centre;Pecq; ;Herinnes-Centre (57062C000);H+®rinnes
57062C081;57062C;57062;Leaucourt-Rivage;Pecq; ;Leaucourt-Rivage (57062C081);H+®rinnes
57062C082;57062C;57062;Herinnes-Rivage-Grand Courant;Pecq; ;Herinnes-Rivage-Grand Courant (57062C082);H+®rinnes
57062C091;57062C;57062;Cavrinnes-Habitations Disp;Pecq; ;Cavrinnes-Habitations Disp (57062C091);H+®rinnes
57062C100;57062C;57062;Leaucourt-Centre;Pecq; ;Leaucourt-Centre (57062C100);H+®rinnes
57062C192;57062C;57062;Leaucourt - Habitations Disp;Pecq; ;Leaucourt - Habitations Disp (57062C192);H+®rinnes
57062D000;57062D;57062;Obigies-Centre;Pecq; ;Obigies-Centre (57062D000);Obigies
57062D09-;57062D;57062;Obigies - Habitations Disp;Pecq; ;Obigies - Habitations Disp (57062D09-);Obigies
57062E00-;57062E;57062;Esquelmes-Centre;Pecq; ;Esquelmes-Centre (57062E00-);Esquelmes
57062E09-;57062E;57062;Esquelmes - Habitations Disp;Pecq; ;Esquelmes - Habitations Disp (57062E09-);Esquelmes
57062ZZZZ;57062ONBE;57062;Pecq - niet te lokaliseren;Pecq; ;Pecq - niet te lokaliseren (57062ZZZZ);Pecq - niet te lokaliseren
57064A00-;57064A;57064;Peruwelz-Centre;Peruwelz; ;Peruwelz-Centre (57064A00-);P+®ruwelz
57064A002;57064A;57064;Peruwelz-Centre- Saint-Charles;Peruwelz; ;Peruwelz-Centre- Saint-Charles (57064A002);P+®ruwelz
57064A011;57064A;57064;La Loquette - Buissieres;Peruwelz; ;La Loquette - Buissieres (57064A011);P+®ruwelz
57064A02-;57064A;57064;Bas Coron;Peruwelz; ;Bas Coron (57064A02-);P+®ruwelz
57064A03-;57064A;57064;Le Bocquet;Peruwelz; ;Le Bocquet (57064A03-);P+®ruwelz
57064A05-;57064A;57064;Vert Coron - Outre L'eau;Peruwelz; ;Vert Coron - Outre L'eau (57064A05-);P+®ruwelz
57064A08-;57064A;57064;Parc - Chauffours;Peruwelz; ;Parc - Chauffours (57064A08-);P+®ruwelz
57064A100;57064A;57064;Mont De Peruwelz;Peruwelz; ;Mont De Peruwelz (57064A100);P+®ruwelz
57064A190;57064A;57064;Trieu - Cerfontaine;Peruwelz; ;Trieu - Cerfontaine (57064A190);P+®ruwelz
57064A20-;57064A;57064;Gadrouillet;Peruwelz; ;Gadrouillet (57064A20-);P+®ruwelz
57064A212;57064A;57064;Chassouderie - Noeumoulin;Peruwelz; ;Chassouderie - Noeumoulin (57064A212);P+®ruwelz
57064A291;57064A;57064;Verquesies;Peruwelz; ;Verquesies (57064A291);P+®ruwelz
57064A31-;57064A;57064;Faubourg De Roucourt-Boustiau;Peruwelz; ;Faubourg De Roucourt-Boustiau (57064A31-);P+®ruwelz
57064A39-;57064A;57064;Faubourg Roucourt-Vermontois;Peruwelz; ;Faubourg Roucourt-Vermontois (57064A39-);P+®ruwelz
57064B00-;57064B;57064;Wiers-Centre;Peruwelz; ;Wiers-Centre (57064B00-);Wiers
57064B01-;57064B;57064;Rengies;Peruwelz; ;Rengies (57064B01-);Wiers
57064B02-;57064B;57064;La Grivardie;Peruwelz; ;La Grivardie (57064B02-);Wiers
57064B089;57064B;57064;Quatre Chemins-Rivage-Les Biez;Peruwelz; ;Quatre Chemins-Rivage-Les Biez (57064B089);Wiers
57064B09-;57064B;57064;Wiers - Habitations Disp - Est;Peruwelz; ;Wiers - Habitations Disp - Est (57064B09-);Wiers
57064B11-;57064B;57064;Vergne;Peruwelz; ;Vergne (57064B11-);Wiers
57064B21-;57064B;57064;Gourges-Centre;Peruwelz; ;Gourges-Centre (57064B21-);Wiers
57064B222;57064B;57064;La Garenne;Peruwelz; ;La Garenne (57064B222);Wiers
57064B291;57064B;57064;Gourges-Habitations Dispersees;Peruwelz; ;Gourges-Habitations Dispersees (57064B291);Wiers
57064B31-;57064B;57064;Grosmont;Peruwelz; ;Grosmont (57064B31-);Wiers
57064B49-;57064B;57064;Pont De Wiers;Peruwelz; ;Pont De Wiers (57064B49-);Wiers
57064C00-;57064C;57064;Callenelle-Centre;Peruwelz; ;Callenelle-Centre (57064C00-);Callenelle
57064C012;57064C;57064;Pont De Callenelle De Gaulle;Peruwelz; ;Pont De Callenelle De Gaulle (57064C012);Callenelle
57064C09-;57064C;57064;Callenelle - Habitations Disp;Peruwelz; ;Callenelle - Habitations Disp (57064C09-);Callenelle
57064C191;57064C;57064;Marais;Peruwelz; ;Marais (57064C191);Callenelle
57064D00-;57064D;57064;Brasmenil-Centre;Peruwelz; ;Brasmenil-Centre (57064D00-);Brasmenil
57064D01-;57064D;57064;Croix;Peruwelz; ;Croix (57064D01-);Brasmenil
57064D09-;57064D;57064;Brasmenil - Habitations Disp;Peruwelz; ;Brasmenil - Habitations Disp (57064D09-);Brasmenil
57064D11-;57064D;57064;Grosmont-Centre;Peruwelz; ;Grosmont-Centre (57064D11-);Brasmenil
57064D19-;57064D;57064;Grosmont - Habitations Disp;Peruwelz; ;Grosmont - Habitations Disp (57064D19-);Brasmenil
57064E00-;57064E;57064;Wasmes-Centre;Peruwelz; ;Wasmes-Centre (57064E00-);Wasmes-Audemez-Briffoeil
57064E01-;57064E;57064;Briffoeil-Centre;Peruwelz; ;Briffoeil-Centre (57064E01-);Wasmes-Audemez-Briffoeil
57064E080;57064E;57064;Briffoeil - Habitations Disp;Peruwelz; ;Briffoeil - Habitations Disp (57064E080);Wasmes-Audemez-Briffoeil
